coverage_id,scale,category,row_name,window_name,achieved_qps,error_rate,latency_p95_ms,sample_count,source_stage,source_artifact,method
200.management.create_cluster,200,management,create_cluster,post_recovery,14.120619,0.0,83.174123,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.create_cluster,200,management,create_cluster,pre_event,15.428629,0.0,72.890194,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.create_cluster,200,management,create_cluster,recovery,12.951128,0.0,100.926839,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.meet_nodes,200,management,meet_nodes,all_run,5.474452,0.0,74.177367,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.meet_nodes,200,management,meet_nodes,baseline,15.776295,0.0,69.632578,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.meet_nodes,200,management,meet_nodes,event,1.535044,0.0,78.613234,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.meet_nodes,200,management,meet_nodes,post_recovery,14.967898,0.0,71.975648,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.meet_nodes,200,management,meet_nodes,pre_event,15.602216,0.0,68.076904,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.meet_nodes,200,management,meet_nodes,recovery,14.856804,0.0,71.290569,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rebalance_after_imbalance,200,management,rebalance_after_imbalance,all_run,0.3634,0.0,77.810765,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rebalance_after_imbalance,200,management,rebalance_after_imbalance,baseline,14.901742,0.0,69.980506,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rebalance_after_imbalance,200,management,rebalance_after_imbalance,event,0.074128,0.0,68.971912,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rebalance_after_imbalance,200,management,rebalance_after_imbalance,post_recovery,14.249053,0.0,76.129159,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rebalance_after_imbalance,200,management,rebalance_after_imbalance,pre_event,14.871616,0.0,81.265352,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rebalance_after_imbalance,200,management,rebalance_after_imbalance,recovery,15.624807,0.0,66.914356,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_failed_node,200,management,remove_failed_node,all_run,0.361861,0.0,78.148619,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_failed_node,200,management,remove_failed_node,baseline,15.115323,0.0,69.639094,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_failed_node,200,management,remove_failed_node,event,0.073844,0.0,78.268181,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_failed_node,200,management,remove_failed_node,post_recovery,14.498567,0.0,72.993122,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_failed_node,200,management,remove_failed_node,pre_event,13.752283,0.0,77.499856,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_failed_node,200,management,remove_failed_node,recovery,14.865447,0.0,72.370514,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_primary_drained_or_safe_replaced,200,management,remove_primary_drained_or_safe_replaced,all_run,0.306358,0.0,78.359472,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_primary_drained_or_safe_replaced,200,management,remove_primary_drained_or_safe_replaced,baseline,16.89896,0.0,60.860796,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_primary_drained_or_safe_replaced,200,management,remove_primary_drained_or_safe_replaced,event,0.062223,0.0,77.775429,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_primary_drained_or_safe_replaced,200,management,remove_primary_drained_or_safe_replaced,post_recovery,15.407077,0.0,73.024831,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_primary_drained_or_safe_replaced,200,management,remove_primary_drained_or_safe_replaced,pre_event,16.761649,0.0,63.402427,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_primary_drained_or_safe_replaced,200,management,remove_primary_drained_or_safe_replaced,recovery,15.262768,0.0,76.144529,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_replica,200,management,remove_replica,all_run,0.28182,0.0,75.245105,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_replica,200,management,remove_replica,baseline,15.279824,0.0,69.908783,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_replica,200,management,remove_replica,event,0.057247,0.0,72.124152,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_replica,200,management,remove_replica,post_recovery,14.332168,0.0,78.261279,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_replica,200,management,remove_replica,pre_event,14.728123,0.0,70.250512,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.remove_replica,200,management,remove_replica,recovery,14.225725,0.0,74.612529,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_slot_range,200,management,reshard_slot_range,all_run,1.143338,0.0,75.888463,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_slot_range,200,management,reshard_slot_range,baseline,15.772935,0.0,66.640947,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_slot_range,200,management,reshard_slot_range,event,0.243428,0.0,70.567659,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_slot_range,200,management,reshard_slot_range,post_recovery,14.686905,0.0,75.158889,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_slot_range,200,management,reshard_slot_range,pre_event,14.543568,0.0,75.316286,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_slot_range,200,management,reshard_slot_range,recovery,15.486201,0.0,70.68365,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_with_keys,200,management,reshard_with_keys,all_run,2.030723,0.0,75.781227,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_with_keys,200,management,reshard_with_keys,baseline,14.340265,0.0,82.049639,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_with_keys,200,management,reshard_with_keys,event,0.456283,0.0,73.933783,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_with_keys,200,management,reshard_with_keys,post_recovery,15.03353,0.0,71.651685,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_with_keys,200,management,reshard_with_keys,pre_event,14.787515,0.0,69.722533,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.reshard_with_keys,200,management,reshard_with_keys,recovery,15.071162,0.0,70.197783,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_primary_safe,200,management,rolling_restart_primary_safe,all_run,0.023098,0.0,72.983721,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_primary_safe,200,management,rolling_restart_primary_safe,baseline,15.086322,0.0,72.130698,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_primary_safe,200,management,rolling_restart_primary_safe,event,0.004625,0.0,68.796555,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_primary_safe,200,management,rolling_restart_primary_safe,post_recovery,16.137695,0.0,63.942216,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_primary_safe,200,management,rolling_restart_primary_safe,pre_event,15.110897,0.0,73.709413,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_primary_safe,200,management,rolling_restart_primary_safe,recovery,15.832265,0.0,71.02525,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_replica_first,200,management,rolling_restart_replica_first,all_run,0.029179,0.0,76.350283,20,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_replica_first,200,management,rolling_restart_replica_first,baseline,15.083262,0.0,72.758958,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_replica_first,200,management,rolling_restart_replica_first,event,0.005845,0.0,75.690839,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_replica_first,200,management,rolling_restart_replica_first,post_recovery,14.606141,0.0,71.474014,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_replica_first,200,management,rolling_restart_replica_first,pre_event,14.711528,0.0,72.621217,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
200.management.rolling_restart_replica_first,200,management,rolling_restart_replica_first,recovery,14.468338,0.0,83.446434,4,P32_MANAGEMENT_MATRIX_200_REAL,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,copy_workload_window_metrics
